time,gFx,gFy,gFz,TgF
7.537470362,-2.5562,0.6863,-1.4088,2.998
7.539885674,-2.4785,0.5999,-1.3165,2.870
7.542520414,-2.4697,0.4754,-1.2362,2.802
7.544434633,-2.5195,0.3264,-1.1486,2.788
7.547282758,-2.5938,0.1778,-1.0226,2.794
7.549155466,-2.6743,0.0557,-0.8700,2.813
7.552009112,-2.7664,-0.0251,-0.7342,2.862
7.553925153,-2.8726,-0.0623,-0.6380,2.943
7.556734216,-2.9901,-0.0615,-0.5635,3.043
7.559047445,-3.1138,-0.0300,-0.5032,3.154
7.56125656,-3.2298,0.0225,-0.4417,3.260
7.56450156,-3.3270,0.0938,-0.3799,3.350
7.566216768,-3.3932,0.1778,-0.3169,3.413
7.568201612,-3.4039,0.2740,-0.2635,3.425
7.570490362,-3.3500,0.3636,-0.2129,3.376
7.572972185,-3.2279,0.4275,-0.1570,3.260
7.575278799,-3.0604,0.4522,-0.1087,3.096
7.577599424,-2.8680,0.4336,-0.0774,2.902
7.580388174,-2.6726,0.3863,-0.0711,2.701
7.582301247,-2.4834,0.3333,-0.0835,2.507
7.585841508,-2.2986,0.2962,-0.1030,2.320
7.587221351,-2.1115,0.2788,-0.1030,2.132
7.590675414,-1.9201,0.2788,-0.0759,1.942
7.594411456,-1.7236,0.2869,-0.0317,1.748
7.595308695,-1.5302,0.3001,0.0430,1.560
7.596595466,-1.3263,0.3272,-0.0720,1.368
7.599146403,-0.9156,0.6705,-0.6544,1.310
7.601310622,-0.1214,1.4521,-0.7962,1.660
7.604726091,0.9466,2.9302,-1.0155,3.242
7.606029164,1.8183,4.9509,-0.8409,5.341
7.608519737,2.6966,7.0200,-0.9618,7.581
7.610731872,5.3040,7.7537,-1.2174,9.473
7.613373903,7.3037,7.9371,-1.4853,10.888
7.615582966,7.8248,7.9830,-2.6619,11.491
7.619684737,7.9549,7.5144,-4.1652,11.709
7.620507341,7.9068,4.9104,-5.9796,11.063
7.624466664,6.1649,2.1828,-7.4346,9.902
7.626473122,3.6661,0.2610,-7.8585,8.675
7.627904737,1.7807,-0.8260,-7.9644,8.203
7.630359216,-0.5965,-1.2518,-7.8211,7.943
7.63249182,-5.3057,-1.1786,-4.1699,6.850
7.635691924,-7.3257,-1.1293,2.6912,7.886
7.637339008,-7.8314,-1.8703,6.6425,10.438
7.639386768,-7.9578,-2.5972,7.6595,11.346
7.641781143,-7.9893,-2.4546,7.3164,11.108
7.64438156,-7.9974,-1.3270,2.8575,8.596
7.646546091,-7.9937,0.0342,-3.0711,8.563
7.648713747,-7.0718,1.1783,-5.6681,9.139
7.652057185,-4.6677,1.4291,-4.8215,6.861
7.653589112,-2.1213,0.6580,-3.2132,3.906
7.655931976,-0.4126,-0.4822,-2.5633,2.641
7.658226455,0.2295,-1.4994,-1.9523,2.472
7.660869789,0.2127,-2.1040,-1.0682,2.369
7.664819997,-0.0400,-2.0571,-0.4468,2.105
7.665556091,-0.3372,-1.4110,0.3396,1.490
7.667825622,-0.5303,-0.5359,1.3773,1.570
7.670521768,-0.5345,0.3435,2.0315,2.128
7.67251958,-0.3282,1.2113,1.9035,2.280
7.675374164,0.0474,1.9606,1.1581,2.278
7.677201039,0.4202,2.4216,0.0247,2.458
7.679894424,0.5242,2.4563,-1.0900,2.738
7.681892341,0.3557,2.0891,-1.6181,2.666
7.685094164,0.1485,1.4457,-1.4821,2.076
7.686992393,-0.0366,0.7093,-1.0780,1.291
7.689397966,-0.3645,0.0874,-0.6336,0.736
7.691771299,-0.9007,-0.3448,-0.3523,1.027
7.694067914,-1.5927,-0.5740,-0.3921,1.738
7.696185883,-2.2798,-0.5794,-0.5496,2.416
7.698933122,-2.8121,-0.3662,-0.5569,2.890
7.702739372,-3.0784,0.0134,-0.4170,3.107
7.705057653,-2.9896,0.4383,-0.4141,3.050
7.705640935,-2.6573,0.7552,-0.5604,2.819
7.708331247,-2.2483,0.9247,-0.6407,2.514
7.710596143,-1.8076,0.9605,-0.6497,2.148
7.713340883,-1.4000,0.8978,-0.7171,1.811
7.715311976,-1.0450,0.7655,-0.8482,1.548
7.717870101,-0.8014,0.6319,-1.0489,1.463
7.72009083,-0.7200,0.5469,-1.2758,1.564
7.722361195,-0.7933,0.5325,-1.4061,1.700
7.724845414,-0.9439,0.5709,-1.4164,1.795
7.727141872,-1.1434,0.6697,-1.2938,1.852
7.729315049,-1.3661,0.8309,-1.1949,1.996
7.732138747,-1.5514,1.0123,-1.2032,2.209
7.734113018,-1.6840,1.1693,-1.2636,2.408
7.736740726,-1.8002,1.2767,-1.3082,2.566
7.738848487,-1.8859,1.3385,-1.3375,2.672
7.741462601,-1.8830,1.3583,-1.3026,2.662
7.744531143,-1.8041,1.3537,-1.3126,2.610
7.746311455,-1.7035,1.3917,-1.3300,2.571
7.748329685,-1.6005,1.4667,-1.2941,2.527
7.751146195,-1.5197,1.5778,-1.2157,2.505
7.75314333,-1.4748,1.7431,-1.1312,2.548
7.755734893,-1.4318,1.9553,-1.1107,2.666
7.757994997,-1.3732,2.1831,-1.0931,2.801
7.760565362,-1.3417,2.4507,-1.0592,2.988
7.763775466,-1.3163,2.7486,-1.0099,3.210
7.765311091,-1.2572,3.0093,-0.9286,3.391
7.76821432,-1.1769,3.1878,-0.8468,3.502
7.769878851,-1.1127,3.2843,-0.7425,3.546
7.772005622,-1.0997,3.3268,-0.6087,3.556
7.774878383,-1.1356,3.3414,-0.4297,3.555
7.77676307,-1.1757,3.3380,-0.2283,3.546
7.779435466,-1.2008,3.3385,-0.0444,3.548
7.781428174,-1.1908,3.3575,0.1143,3.564
7.78522432,-1.1429,3.3900,0.2400,3.586
7.787046768,-1.0499,3.4252,0.3533,3.600
7.79149182,-0.9186,3.4383,0.4646,3.589
7.791679008,-0.7625,3.4332,0.5528,3.560
7.793517341,-0.6006,3.4195,0.6180,3.526
7.797510362,-0.4402,3.3995,0.6724,3.493
7.798485987,-0.2903,3.3746,0.7130,3.461
7.800430414,-0.1663,3.3561,0.7122,3.435
7.804493435,-0.0737,3.3500,0.6876,3.421
7.805213487,0.0063,3.3565,0.6490,3.419
7.807964164,0.0872,3.3626,0.5936,3.416
7.809855153,0.1819,3.3680,0.5533,3.418
7.812425622,0.2930,3.3712,0.5040,3.421
7.81458281,0.4275,3.3712,0.4456,3.427
7.81712583,0.5926,3.3626,0.3826,3.436
7.819510674,0.7894,3.3390,0.2884,3.443
7.822082497,1.0062,3.3028,0.1592,3.456
7.824704528,1.2269,3.2572,-0.0098,3.481
7.827166039,1.4770,3.1983,-0.1311,3.525
7.828851143,1.7472,3.1209,-0.3033,3.590
7.831638799,2.0432,3.0333,-0.4539,3.685
7.833624424,2.3005,2.9278,-0.5772,3.768
7.836168747,2.5017,2.8038,-0.7337,3.829
7.838419372,2.6392,2.6504,-0.8788,3.842
7.840812341,2.7083,2.4780,-0.9579,3.794
7.844318747,2.6905,2.2986,-0.9886,3.674
7.845427289,2.6133,2.1233,-1.0077,3.515
7.847800205,2.5767,1.9648,-0.9852,3.387
7.850520153,2.5613,1.8417,-0.9339,3.290
7.85286182,2.4653,1.7885,-0.8534,3.163
7.85549958,2.3882,1.7819,-0.7203,3.066
7.857391455,2.3154,1.7836,-0.5655,2.977
7.859663435,2.2475,1.7761,-0.4583,2.901
7.862035466,2.1865,1.7692,-0.4117,2.843
7.864724632,2.1572,1.7687,-0.4043,2.819
7.866737445,2.1762,1.7631,-0.4512,2.837
7.869454007,2.2087,1.7492,-0.5352,2.868
7.871753487,2.2168,1.7324,-0.5909,2.875
7.874296299,2.1853,1.7226,-0.6031,2.847
7.876237237,2.0971,1.7101,-0.6146,2.775
7.879009632,1.9362,1.6908,-0.6956,2.663
7.881458382,1.7128,1.6874,-0.8565,2.552
7.88574083,1.4552,1.7397,-1.0353,2.493
7.888054424,1.2052,1.8647,-1.1427,2.497
7.888937445,0.9857,2.0717,-1.1156,2.551
7.893049632,0.8079,2.3474,-0.9459,2.657
7.893267914,0.6705,2.6624,-0.6622,2.824
7.895454372,0.5650,2.9903,-0.3504,3.063
7.897988226,0.4720,3.2999,-0.1060,3.335
7.900082393,0.3938,3.5660,0.0342,3.588
7.902503122,0.3499,3.7335,0.0767,3.751
7.90494682,0.4014,3.7479,0.0369,3.770
7.907139476,0.5735,3.5897,-0.0588,3.636
7.909567862,0.8316,3.3102,-0.1836,3.418
7.912166299,1.1229,2.9852,-0.2796,3.202
7.914180414,1.3861,2.6839,-0.3140,3.037
7.917008435,1.5756,2.4399,-0.3089,2.921
7.919502497,1.6830,2.2576,-0.2979,2.832
7.921457549,1.7053,2.1299,-0.2986,2.745
7.925332185,1.6603,2.0461,-0.3150,2.654
7.926198018,1.5724,1.9963,-0.3428,2.564
7.928630882,1.4677,1.9692,-0.3694,2.484
7.931231976,1.3637,1.9592,-0.3938,2.419
7.933493851,1.2677,1.9553,-0.4263,2.369
7.935838591,1.1793,1.9543,-0.4676,2.330
7.937939528,1.0968,1.9509,-0.5084,2.295
7.940675726,1.0201,1.9433,-0.5440,2.261
7.943825987,0.9452,1.9382,-0.5662,2.229
7.945276768,0.8773,1.9328,-0.5674,2.197
7.947440882,0.8148,1.9262,-0.5450,2.161
7.951171351,0.7523,1.9287,-0.5208,2.135
7.952222237,0.6898,1.9399,-0.5118,2.122
7.954946143,0.6226,1.9741,-0.5152,2.133
7.957154424,0.5535,2.0405,-0.5330,2.180
7.959676872,0.4759,2.1355,-0.5569,2.258
7.96161057,0.3885,2.2612,-0.5923,2.370
7.964942289,0.3023,2.4060,-0.6368,2.507
7.966647757,0.2195,2.5508,-0.6827,2.650
7.968753018,0.1431,2.6734,-0.7220,2.773
7.971532914,0.0669,2.7532,-0.7640,2.858
7.973457601,-0.0037,2.7732,-0.8048,2.888
7.975938435,-0.0713,2.7242,-0.8314,2.849
7.97861208,-0.1438,2.6106,-0.8385,2.746
7.980650205,-0.2266,2.4556,-0.8189,2.598
7.984686872,-0.3179,2.2854,-0.7711,2.433
7.987154424,-0.4209,2.1269,-0.7135,2.283
7.987773278,-0.5303,1.9921,-0.6617,2.165
7.992032914,-0.6463,1.8894,-0.6243,2.092
7.992960362,-0.7657,1.8095,-0.6168,2.059
7.995720049,-0.8805,1.7490,-0.6461,2.062
7.99737208,-0.9764,1.6977,-0.6971,2.079
7.999596664,-1.0441,1.6486,-0.7642,2.096
8.002244841,-1.0780,1.5956,-0.8231,2.094
8.004639632,-1.0763,1.5373,-0.8519,2.061
8.00707432,-1.0577,1.4711,-0.8465,2.000
8.009029007,-1.0382,1.3937,-0.8143,1.919
8.011767393,-1.0375,1.3080,-0.7742,1.840
8.013810518,-1.0651,1.2201,-0.7349,1.779
8.016684841,-1.1258,1.1346,-0.7052,1.747
8.018746143,-1.2208,1.0514,-0.6846,1.751
8.021214893,-1.3388,0.9740,-0.6707,1.786
8.024912549,-1.4589,0.8990,-0.6553,1.835
8.025695935,-1.5695,0.8267,-0.6312,1.883
8.02803833,-1.6593,0.7581,-0.5867,1.916
8.030348799,-1.7333,0.6856,-0.5179,1.935
8.033202914,-1.7951,0.6129,-0.4363,1.946
8.035825309,-1.8510,0.5340,-0.3597,1.960
8.037846768,-1.9091,0.4493,-0.3062,1.985
8.039972653,-1.9670,0.3579,-0.2879,2.020
8.042315726,-2.0254,0.2713,-0.3047,2.066
8.045151872,-2.0654,0.1883,-0.3384,2.101
8.047174893,-2.0681,0.1126,-0.3755,2.105
8.049479528,-2.0315,0.0479,-0.4139,2.074
8.051822341,-1.9555,-0.0020,-0.4485,2.006
8.054391716,-1.8603,-0.0413,-0.4693,1.919
8.056698018,-1.7568,-0.0703,-0.4803,1.823
8.059349059,-1.6518,-0.0864,-0.4844,1.724
8.061282132,-1.5487,-0.0986,-0.4776,1.624
8.064948799,-1.4452,-0.1043,-0.4690,1.523
8.067121924,-1.3432,-0.1079,-0.4590,1.424
8.068517393,-1.2438,-0.1096,-0.4444,1.325
8.071438018,-1.1591,-0.1082,-0.4300,1.241
8.072984059,-1.0924,-0.1028,-0.4180,1.174
8.07566807,-1.0484,-0.0950,-0.4056,1.128
8.078170882,-1.0167,-0.0842,-0.3914,1.093
8.080312966,-0.9850,-0.0662,-0.3687,1.054
8.083902184,-0.9452,-0.0483,-0.3338,1.004
8.085332393,-0.8976,-0.0361,-0.2969,0.946
8.087494059,-0.8482,-0.0220,-0.2644,0.889
8.090301143,-0.8026,0.0005,-0.2344,0.836
8.092239841,-0.7630,0.0225,-0.2044,0.790
8.094432497,-0.7264,0.0476,-0.1765,0.749
8.096865309,-0.7042,0.0808,-0.1475,0.724
8.099308903,-0.6929,0.1262,-0.1282,0.716
8.101565309,-0.6878,0.1821,-0.1194,0.721
8.104423747,-0.6820,0.2447,-0.1150,0.734
8.107259059,-0.6666,0.3096,-0.1072,0.743
8.109630414,-0.6417,0.3731,-0.0921,0.748
8.111900934,-0.6021,0.4290,-0.0630,0.742
8.113523018,-0.5574,0.4649,-0.0242,0.726
8.115949268,-0.5245,0.4788,0.0037,0.710
8.118289268,-0.5240,0.4837,-0.0010,0.713
8.120377497,-0.5630,0.4849,-0.0269,0.744
8.124130414,-0.6463,0.4861,-0.0623,0.811
8.12517208,-0.7635,0.4971,-0.0908,0.916
8.127669476,-0.8985,0.5157,-0.0906,1.040
8.130051039,-1.0348,0.5381,-0.0574,1.168
8.13233958,-1.1664,0.5604,-0.0247,1.294
8.135596351,-1.2924,0.5828,-0.0222,1.418
8.137433695,-1.4074,0.6060,-0.0584,1.533
8.139543643,-1.5338,0.6268,-0.1294,1.662
8.141957862,-1.6449,0.6531,-0.2427,1.786
8.144488799,-1.7275,0.6890,-0.3738,1.897
8.146934164,-1.7849,0.7359,-0.5157,1.998
8.148933487,-1.8139,0.7943,-0.6654,2.089
8.152046976,-1.8185,0.8629,-0.8219,2.174
8.154384737,-1.8098,0.9422,-0.9703,2.259
8.158017653,-1.8151,1.0218,-1.0973,2.354
8.158620466,-1.8591,1.0892,-1.1915,2.462
8.160728487,-1.9404,1.1341,-1.2457,2.570
8.165094632,-2.0566,1.1456,-1.2357,2.659
8.165610362,-2.2012,1.1254,-1.1608,2.731
8.167890257,-2.3674,1.0856,-1.0421,2.805
8.170509893,-2.5659,1.0365,-0.9012,2.910
8.17250958,-2.8047,0.9828,-0.7625,3.068
8.175237028,-3.0816,0.9339,-0.6561,3.286
8.177396143,-3.3912,0.9076,-0.6094,3.563
8.179747028,-3.7186,0.9063,-0.6319,3.879
8.182297393,-4.0490,0.9254,-0.7100,4.214
8.184967809,-4.3576,0.9527,-0.8160,4.535
8.187421403,-4.6216,0.9713,-0.9254,4.812
8.19153682,-4.8230,0.9703,-1.0133,5.023
8.191849424,-4.9551,0.9496,-1.0777,5.159
8.194647757,-5.0210,0.9081,-1.1295,5.226
8.196714112,-5.0130,0.8443,-1.1818,5.219
8.198740934,-4.9163,0.7647,-1.2362,5.127
8.201825257,-4.7197,0.6978,-1.2653,4.936
8.20464333,-4.4658,0.6234,-1.3710,4.713
8.206157549,-4.1725,0.4815,-1.6081,4.498
8.208150049,-3.8434,0.3094,-1.7839,4.248
8.211290362,-3.5016,0.1680,-1.8579,3.967
8.213098799,-3.1925,0.0791,-1.8615,3.696
8.215261299,-2.9688,0.0352,-1.8251,3.485
8.217598643,-2.8528,0.0171,-1.7851,3.365
8.220300778,-2.8355,0.0230,-1.7531,3.334
8.222364632,-2.8809,0.0562,-1.7116,3.351
8.225477601,-2.9498,0.1065,-1.6547,3.384
8.227369737,-3.0128,0.1431,-1.5636,3.397
8.230127341,-3.0726,0.1445,-1.4323,3.393
8.231958122,-3.1322,0.1089,-1.2694,3.381
8.234342601,-3.1956,0.0427,-1.0978,3.379
8.236811351,-3.2650,-0.0308,-0.9388,3.397
8.240285518,-3.3204,-0.0991,-0.7855,3.413
8.241324632,-3.3548,-0.1475,-0.6556,3.421
8.245158695,-3.3592,-0.1682,-0.5543,3.409
8.246266559,-3.3214,-0.1570,-0.4827,3.360
8.249743643,-3.2506,-0.1096,-0.4349,3.281
8.250882184,-3.1612,-0.0364,-0.3890,3.185
8.25370057,-3.0714,0.0432,-0.3208,3.088
8.255491039,-2.9910,0.1055,-0.2271,3.001
8.25812833,-2.9302,0.1333,-0.1318,2.936
8.260362601,-2.8887,0.1287,-0.0823,2.893
8.264240257,-2.8355,0.1111,-0.0649,2.838
8.265329476,-2.7315,0.0962,-0.0418,2.733
8.268006924,-2.5711,0.0786,0.0007,2.572
8.269965466,-2.3855,0.0574,0.0376,2.386
8.272409632,-2.2060,0.0327,0.0566,2.207
8.274640778,-2.0598,0.0549,0.0972,2.063
8.277390257,-1.8603,0.1582,-0.2532,1.884
8.279367341,-1.2821,0.6800,-0.6842,1.604
8.282227653,-0.2835,1.8124,-1.0260,2.102
8.284362236,0.7559,3.8727,-1.1849,4.120
8.286530414,1.3778,6.2226,-0.1983,6.376
8.290933226,2.1523,7.5384,-0.2661,7.844
8.291687028,4.9133,7.8834,-0.7330,9.318
8.293582549,7.1965,7.9696,-1.0663,10.791
8.296170414,7.7979,7.9891,-2.2312,11.385
8.298259164,7.9481,6.8029,-4.4966,11.387
8.301843695,7.7703,3.8656,-6.8545,11.059
8.304310986,6.1200,1.1410,-7.7134,9.912
8.305418382,4.0956,-0.9193,-7.9283,8.971
8.30802583,2.2478,-1.8852,-7.9818,8.504
8.312150934,-0.2598,-1.2731,-7.5296,7.641
8.313959841,-5.4107,-0.7811,-0.2410,5.472
8.341273799,-7.3526,-0.9071,5.7875,9.401
8.341452705,-7.8382,-1.7219,7.4458,10.947
8.341564736,-7.9596,-2.6604,7.8016,11.458
8.341678539,-7.9898,-2.1872,5.1416,9.750
8.341771247,-7.9974,-0.7161,-0.7782,8.067
8.341841716,-7.7010,0.7174,-5.3348,9.396
8.341933174,-5.3912,1.4030,-5.7665,8.018
8.34201432,-2.3157,0.9803,-4.4826,5.140
8.342106872,-0.1868,0.0588,-3.6593,3.665
8.342183955,0.6353,-0.8788,-2.7688,2.974
8.342264059,0.5906,-1.6686,-1.2169,2.148
8.342337914,0.2901,-2.0051,0.0449,2.026
8.344559893,0.1800,-1.7866,0.7960,1.964
8.345517445,0.2151,-1.1957,1.3651,1.827
8.348000205,0.1743,-0.3987,1.8063,1.858
8.350221403,-0.0007,0.5701,1.8962,1.980
8.353229528,-0.1101,1.4894,1.4245,2.064
8.355370309,-0.0767,2.0617,0.2981,2.085
8.357543174,-0.1721,2.1914,-0.9449,2.393
8.360015986,-0.4285,1.9936,-1.4176,2.483
8.362308747,-0.5743,1.5260,-1.1490,1.995
8.365115153,-0.5794,0.9088,-0.6827,1.276
8.367206872,-0.7240,0.3130,-0.3262,0.854
8.369434789,-1.2006,-0.1350,-0.1636,1.219
8.372213955,-1.9194,-0.3919,-0.2139,1.971
8.374334841,-2.5991,-0.4588,-0.3243,2.659
8.376845934,-3.0369,-0.3299,-0.2766,3.067
8.37885807,-3.1629,-0.0452,-0.2307,3.172
8.381202601,-3.0374,0.3023,-0.3023,3.067
8.386059789,-2.7564,0.6424,-0.4192,2.861
8.386264059,-2.3401,0.8914,-0.4668,2.547
8.388274476,-1.8481,1.0184,-0.4439,2.156
8.390810466,-1.3866,1.0206,-0.4881,1.790
8.393243591,-0.9779,0.9249,-0.6275,1.485
8.396200726,-0.7020,0.8099,-0.8824,1.388
8.397908695,-0.5963,0.7230,-1.1949,1.519
8.40055583,-0.5938,0.6947,-1.3366,1.619
8.402723486,-0.7034,0.7340,-1.3402,1.682
8.405348955,-0.8853,0.8275,-1.2931,1.772
8.407259164,-1.0651,0.9527,-1.2504,1.899
8.409815257,-1.2606,1.0882,-1.2758,2.098
8.411943695,-1.4948,1.2242,-1.3978,2.385
8.414544528,-1.7018,1.3234,-1.5592,2.661
8.416981403,-1.8332,1.3798,-1.5680,2.779
8.419556299,-1.8916,1.4010,-1.4523,2.766
8.421584997,-1.8637,1.4093,-1.2880,2.668
8.425485101,-1.7687,1.4293,-1.1681,2.557
8.426364059,-1.6296,1.4660,-1.1310,2.467
8.428891351,-1.5185,1.5419,-1.1334,2.443
8.43119708,-1.4518,1.6828,-1.1793,2.516
8.433596455,-1.4076,1.8813,-1.1903,2.634
8.435858434,-1.3915,2.1382,-1.1605,2.803
8.438140726,-1.3778,2.4299,-1.0965,3.001
8.440952132,-1.3375,2.7063,-1.0199,3.186
8.443709736,-1.2682,2.9405,-0.9281,3.334
8.445292914,-1.1871,3.0972,-0.8431,3.422
8.448083591,-1.1320,3.1849,-0.7703,3.467
8.450517497,-1.1146,3.2198,-0.6854,3.476
8.452396976,-1.1234,3.2230,-0.5682,3.460
8.455065518,-1.1385,3.2100,-0.4476,3.435
8.457600726,-1.1385,3.2044,-0.3350,3.417
8.459499997,-1.1166,3.2188,-0.2366,3.415
8.462160101,-1.0680,3.2577,-0.1155,3.430
8.465521091,-0.9925,3.2950,0.0154,3.441
8.466821976,-0.8905,3.3160,0.1370,3.436
8.469159997,-0.7703,3.3172,0.2315,3.413
8.47175083,-0.6541,3.3048,0.2910,3.381
8.475956351,-0.5379,3.2940,0.3301,3.354
8.476198747,-0.4214,3.2901,0.3709,3.338
8.478968955,-0.3130,3.2896,0.4378,3.333
8.481084528,-0.2083,3.2938,0.4908,3.337
8.48331083,-0.1096,3.2909,0.5250,3.334
8.486854632,-0.0237,3.2755,0.5452,3.321
8.487930153,0.0576,3.2376,0.5628,3.287
8.490724788,0.1502,3.1861,0.5567,3.238
8.492695413,0.2554,3.1231,0.5311,3.178
8.495380309,0.3684,3.0565,0.4703,3.114
8.497409059,0.4920,3.0023,0.3709,3.065
8.499985205,0.6324,2.9520,0.2908,3.033
8.502041768,0.7764,2.8899,0.2007,2.999
8.505764841,0.9305,2.8199,0.1165,2.972
8.506973226,1.0980,2.7408,0.0286,2.953
8.509289059,1.2767,2.6595,-0.1292,2.953
8.511681247,1.4386,2.5733,-0.3733,2.972
8.514567497,1.5627,2.4907,-0.6719,3.016
8.516568643,1.6747,2.4065,-0.9830,3.092
8.518955309,1.8046,2.3213,-1.2035,3.177
8.521341455,1.9162,2.2568,-1.3119,3.238
8.524896872,1.9677,2.1909,-1.3334,3.233
8.526019476,1.9953,2.1230,-1.3048,3.192
8.52832557,2.0185,2.0588,-1.2352,3.137
8.530864424,2.0232,2.0105,-1.1400,3.072
8.533568955,2.0478,1.9760,-1.0130,3.021
8.535595726,2.0432,1.9433,-0.8998,2.960
8.538093226,2.0092,1.9096,-0.8045,2.886
8.540425101,1.9782,1.8725,-0.7442,2.824
8.543255934,1.9470,1.8178,-0.7374,2.764
8.545757132,1.9082,1.7387,-0.7745,2.695
8.547398382,1.8637,1.6349,-0.7994,2.605
8.549518486,1.8266,1.5197,-0.7703,2.498
8.552246351,1.7824,1.3878,-0.7244,2.372
8.554551038,1.7065,1.2579,-0.7193,2.239
8.55764208,1.5841,1.1529,-0.8057,2.118
8.559663226,1.4027,1.1000,-0.9488,2.019
8.561810674,1.1871,1.1171,-1.0641,1.947
8.565006299,0.9750,1.2098,-1.0716,1.888
8.566521976,0.8004,1.3673,-0.9244,1.834
8.569255049,0.6820,1.5680,-0.6492,1.829
8.571453851,0.6234,1.7929,-0.3089,1.923
8.573599736,0.6019,2.0329,0.0220,2.120
8.576093122,0.5818,2.2793,0.2832,2.369
8.577970934,0.5494,2.5210,0.4307,2.616
8.580458486,0.5210,2.7373,0.4507,2.823
8.58289932,0.5323,2.9097,0.3628,2.980
8.58600708,0.6138,2.9981,0.1800,3.066
8.587654945,0.7721,2.9854,-0.0503,3.084
8.590229788,0.9845,2.8809,-0.2556,3.055
8.592363174,1.2091,2.7144,-0.3890,2.997
8.594911872,1.4008,2.5176,-0.4436,2.915
8.59730458,1.5358,2.3249,-0.4485,2.822
8.599813174,1.6071,2.1491,-0.4278,2.717
8.601894163,1.6100,2.0036,-0.4019,2.602
8.605697861,1.5485,1.8925,-0.3848,2.475
8.606501663,1.4347,1.8132,-0.3782,2.343
8.61199807,1.2919,1.7646,-0.3802,2.220
8.612135361,1.1451,1.7338,-0.3919,2.114
8.613961872,1.0126,1.7131,-0.4124,2.032
8.616187393,0.8988,1.6979,-0.4385,1.971
8.61854208,0.7996,1.6838,-0.4612,1.920
8.620829216,0.7174,1.6677,-0.4732,1.876
8.623367497,0.6500,1.6459,-0.4673,1.830
8.625699893,0.5914,1.6191,-0.4451,1.780
8.627978851,0.5467,1.5883,-0.4082,1.729
8.630268851,0.5120,1.5561,-0.3592,1.677
8.632520361,0.4854,1.5287,-0.3033,1.632
8.634985361,0.4688,1.5026,-0.2508,1.594
8.637693382,0.4629,1.4804,-0.2088,1.565
8.639764111,0.4627,1.4616,-0.1870,1.544
8.642622028,0.4695,1.4447,-0.1795,1.530
8.645426976,0.4800,1.4308,-0.1792,1.520
8.647189111,0.4803,1.4269,-0.2063,1.520
8.649262809,0.4656,1.4386,-0.2613,1.535
8.651800361,0.4336,1.4760,-0.3228,1.572
8.65403333,0.3863,1.5404,-0.3977,1.637
8.656556663,0.3369,1.6376,-0.4781,1.739
8.658603434,0.2979,1.7682,-0.5611,1.879
8.661019424,0.2700,1.9248,-0.6353,2.045
8.663440413,0.2600,2.0910,-0.6888,2.217
8.666691559,0.2554,2.2561,-0.7313,2.385
8.668213018,0.2512,2.4043,-0.7694,2.537
8.670650049,0.2395,2.5147,-0.7955,2.648
8.672942288,0.2083,2.5806,-0.8233,2.717
8.675496768,0.1453,2.6026,-0.8653,2.746
8.677549111,0.0471,2.5752,-0.8954,2.727
8.680058799,-0.0794,2.5068,-0.8971,2.664
8.682327966,-0.2178,2.4004,-0.8697,2.562
8.687140309,-0.3509,2.2639,-0.8079,2.429
8.687481507,-0.4732,2.1169,-0.7183,2.285
8.689917653,-0.5875,1.9775,-0.6136,2.152
8.691896715,-0.7081,1.8513,-0.5181,2.049
8.69457182,-0.8455,1.7424,-0.4527,1.989
8.697062861,-1.0023,1.6474,-0.4246,1.975
8.699187497,-1.1632,1.5705,-0.4288,2.001
8.701201976,-1.3036,1.5077,-0.4505,2.043
8.705168174,-1.4069,1.4491,-0.4876,2.078
8.706054059,-1.4718,1.3915,-0.5252,2.092
8.708392757,-1.5092,1.3312,-0.5503,2.086
8.710727809,-1.5343,1.2701,-0.5567,2.068
8.713430518,-1.5602,1.2118,-0.5399,2.048
8.715651611,-1.6039,1.1525,-0.5066,2.039
8.718465153,-1.6642,1.0929,-0.4725,2.046
8.720398747,-1.7201,1.0326,-0.4415,2.054
8.723441038,-1.7563,0.9723,-0.4143,2.050
8.725576611,-1.7663,0.9115,-0.3853,2.025
8.727555153,-1.7553,0.8475,-0.3548,1.981
8.72984083,-1.7304,0.7804,-0.3301,1.927
8.732547393,-1.6979,0.7091,-0.3194,1.868
8.734559684,-1.6723,0.6363,-0.3235,1.818
8.736995934,-1.6589,0.5579,-0.3394,1.783
8.739296351,-1.6613,0.4810,-0.3675,1.768
8.741787601,-1.6757,0.4051,-0.4014,1.770
8.74504583,-1.6943,0.3264,-0.4373,1.780
8.746363695,-1.7143,0.2466,-0.4705,1.795
8.748569007,-1.7289,0.1714,-0.4969,1.807
8.751275205,-1.7397,0.0942,-0.5047,1.814
8.753645934,-1.7477,0.0208,-0.5013,1.818
8.756206507,-1.7497,-0.0537,-0.4922,1.818
8.761816924,-1.7326,-0.1211,-0.4798,1.802
8.761986976,-1.6960,-0.1846,-0.4678,1.769
8.762982288,-1.6423,-0.2366,-0.4544,1.720
8.765800101,-1.5802,-0.2788,-0.4393,1.664
8.767708382,-1.5143,-0.3040,-0.4312,1.604
8.770596976,-1.4503,-0.3113,-0.4319,1.545
8.772621351,-1.3861,-0.2989,-0.4353,1.483
8.77522708,-1.3195,-0.2700,-0.4307,1.414
8.777250153,-1.2477,-0.2329,-0.4100,1.334
